ID,vendor_id,payment_type,fare_amount,tip_amount,tipped,pickup_long,pickup_lat,dropoff_long,dropoff_lat
7690,CMT,CRD,52,11.56,1,-73.786644,40.641121,-73.987007,40.770889
7691,CMT,CRD,52,11.55,1,-73.965523,40.751797,-73.78138,40.64782
7692,CMT,CSH,10,0,0,-74.005028,40.719196,-74.011787,40.704617
7693,VTS,CRD,52,13,1,-73.956306,40.78709,-73.785469,40.643234
7694,VTS,CRD,52,10.4,1,-73.78331,40.64859,-73.935585,40.853626
7695,CMT,CSH,90,0,0,-73.862076,40.770603,-73.721901,40.964642
7696,VTS,CRD,52,11.47,1,-73.803947,40.649277,-74.004257,40.731236
7697,CMT,CRD,52,6,1,-73.788757,40.641502,-73.952866,40.7864
7698,VTS,CRD,52,10.4,1,-73.788094,40.641476,-74.00692,40.734367
7699,VTS,CRD,80,17.07,1,-73.788116,40.641422,-73.843094,40.947922
7700,CMT,CSH,52,0,0,-73.968147,40.793381,-73.78965,40.642921
7701,VTS,CRD,52,7,1,-74.015419,40.704731,-73.804779,40.650036
7702,VTS,CSH,97,0,0,-73.899261,40.767235,-74.003441,40.870911
7703,VTS,CRD,76.5,15,1,-73.983315,40.77132,-74.17733,40.695206
7704,VTS,CRD,52,10.5,1,-73.781868,40.644791,-73.98687,40.687916
7705,CMT,CRD,52,18,1,-73.982292,40.772469,-73.776405,40.645164
7706,CMT,CRD,52,11.56,1,-73.965858,40.803608,-73.776306,40.645306
7707,VTS,CRD,52,10.4,1,-73.776894,40.646061,-73.937576,40.853256
7708,VTS,CRD,52,10.4,1,-73.782188,40.644485,-74.012115,40.716881
7709,VTS,CRD,120,39.3,1,-73.999657,40.730186,-74.236092,40.981445
7710,VTS,CRD,52,14.33,1,-73.791512,40.645542,-73.97007,40.784706
7711,CMT,CRD,52,3,1,-73.776627,40.645477,-73.970711,40.79504
7712,CMT,CRD,52,10.5,1,-74.014114,40.710751,-73.786766,40.63913
7713,CMT,CRD,52,14.45,1,-73.788048,40.641487,-74.009819,40.704807
7714,CMT,CSH,80,0,0,-73.995628,40.754101,-74.358597,40.714935
7715,VTS,CRD,52,13,1,-73.792274,40.645046,-73.945984,40.803867
7716,CMT,CSH,57.5,0,0,-73.967331,40.763443,-74.011909,40.578339
7717,VTS,CRD,52,11.47,1,-73.972313,40.793758,-73.778564,40.645035
7718,CMT,CRD,79,17.85,1,-73.978729,40.745071,-74.176666,40.693607
7719,VTS,CRD,51.5,10.4,1,-73.788078,40.64151,-73.982742,40.702076
7720,VTS,CRD,52,15.6,1,-74.005234,40.720379,-73.776421,40.645168
7721,VTS,CRD,52,8,1,-73.788483,40.647205,-73.963989,40.792175
7722,VTS,CSH,60,0,0,-73.783401,40.648636,-73.996544,40.690788
7723,CMT,CSH,63.5,0,0,-73.782372,40.644524,-73.983253,40.679131
7724,VTS,CRD,55,10,1,-73.782326,40.644539,-73.993195,40.687847
7725,CMT,CRD,52,7,1,-73.976486,40.788692,-73.782425,40.648781
7726,VTS,CSH,52,0,0,-73.956238,40.757622,-73.980293,40.788174
7727,CMT,CRD,52,0,0,-74.012337,40.71352,-73.797455,40.644718
7728,VTS,CRD,183,10,1,-73.776894,40.645836,-73.912453,40.861515
7729,VTS,CRD,57,10,1,-73.971657,40.676105,-73.90696,40.892952
7730,VTS,CRD,52,0,0,-73.99707,40.723637,-73.777779,40.644753
7731,CMT,CSH,52,0,0,-73.791992,40.644894,-73.976067,40.764278
7732,VTS,CRD,52,17.2,1,-73.776718,40.645298,-73.974388,40.75008
7733,CMT,CSH,56,0,0,-73.77655,40.645222,-74.036346,40.617683
7734,VTS,CRD,53,10,1,-73.998177,40.69249,-73.783508,40.643772
7735,CMT,CRD,74,5,1,-73.965904,40.79311,-74.177673,40.695454
7736,CMT,CRD,52,10,1,-73.789764,40.647263,-74.000214,40.714268
7737,VTS,CRD,52,6,1,-73.781418,40.644886,-74.00988,40.723518
7738,VTS,CRD,52,10.4,1,-73.784065,40.648659,-73.968132,40.800236
7739,CMT,CSH,52,0,0,-73.783394,40.64864,-73.975471,40.785454
7740,CMT,CRD,52,10.5,1,-73.789032,40.64167,-74.007584,40.712795
7741,VTS,CSH,52,0,0,-73.776703,40.645416,-73.978737,40.777416
7742,VTS,CSH,61,0,0,-73.870819,40.773605,-73.975082,40.590942
7743,CMT,CRD,52,11.56,1,-74.016022,40.711384,-73.776367,40.645351
7744,VTS,CRD,52,10.4,1,-73.790207,40.647362,-73.947868,40.770931
7745,VTS,CSH,52,0,0,-73.776833,40.64521,-73.978806,40.713543
7746,CMT,CRD,52,5,1,-73.785126,40.648582,-73.98436,40.782185
7747,CMT,CRD,52,11.56,1,-73.967026,40.752808,-73.778687,40.645054
7748,CMT,CSH,54.5,0,0,-73.781898,40.644703,-73.990273,40.621071
7749,VTS,CRD,52,7,1,-73.777222,40.644894,-73.991211,40.742367
7750,CMT,CRD,52,5,1,-73.790054,40.642559,-74.003738,40.742027
7751,VTS,CSH,52,0,0,-73.776772,40.645348,-73.98069,40.764557
7752,VTS,CRD,52,10,1,-73.984795,40.764107,-73.786545,40.639011
7753,VTS,CRD,52,0,0,-73.970764,40.788261,-73.783409,40.643799
7754,CMT,CRD,52,13.1,1,-74.013344,40.710957,-73.776253,40.645641
7755,CMT,CRD,52,11.46,1,-73.776619,40.645321,-73.987755,40.776436
7756,CMT,CSH,72.5,0,0,-73.988586,40.745018,-74.177223,40.695126
7757,CMT,CRD,52,14.45,1,-73.789856,40.64703,-73.980965,40.764572
7758,CMT,CSH,98,0,0,-73.969528,40.757645,-74.177963,40.695614
7759,CMT,CSH,52,0,0,-74.010399,40.708836,-73.786629,40.638836
7760,VTS,CRD,52,10.4,1,-73.959084,40.799461,-73.776665,40.644855
7761,VTS,CSH,52,0,0,-73.972298,40.754025,-73.782845,40.648861
7762,VTS,CSH,52,0,0,-73.780891,40.645111,-73.995811,40.764374
7763,VTS,CRD,52,17.2,1,-73.965813,40.80566,-73.783066,40.648876
7764,VTS,CRD,63,5,1,-73.781937,40.644627,-73.891205,40.867111
7765,VTS,CSH,52,0,0,-73.788658,40.642914,-73.965233,40.806519
7766,VTS,CRD,52,2,1,-73.776749,40.645424,-73.983292,40.738976
7767,CMT,CRD,55,30,1,-73.776718,40.645206,-73.978714,40.750648
7768,CMT,CRD,52,14.45,1,-73.964172,40.777206,-73.789688,40.647076
7769,VTS,CRD,52,9,1,-73.786125,40.643551,-74.006409,40.733173
7770,CMT,CRD,52,5,1,-73.776741,40.645725,-73.982834,40.767963
7771,VTS,CRD,84,21,1,-73.782166,40.644783,-73.691498,40.806187
7772,VTS,CRD,52,10.4,1,-73.956932,40.774628,-73.790558,40.644882
7773,CMT,CSH,10,0,0,-73.991684,40.738403,-73.961906,40.757545
7774,VTS,CRD,60,5,1,-73.7808,40.647694,-74.029381,40.627041
7775,VTS,CSH,52,0,0,-73.776581,40.645451,-73.963348,40.757549
7776,VTS,CRD,51.5,5,1,-73.789772,40.643639,-73.988525,40.697166
7777,CMT,CRD,52,14.45,1,-73.781258,40.644978,-74.007607,40.740829
7778,CMT,CRD,52,14.45,1,-73.776886,40.64555,-73.96273,40.805901
7779,CMT,CRD,52,8,1,-73.789581,40.646801,-73.973816,40.750427
7780,VTS,CRD,52,0,0,-73.787811,40.645351,-73.981247,40.784451
7781,CMT,CRD,52,0,0,-73.788704,40.641945,-73.983368,40.773582
7782,CMT,CRD,10.5,2.2,1,-73.992065,40.725895,-73.994949,40.749996
7783,CMT,CRD,52,15,1,-73.789909,40.643814,-73.988777,40.775066
7784,CMT,CSH,60.5,0,0,-73.776703,40.645397,-74.005684,40.642628
7785,VTS,CSH,58,0,0,-73.781845,40.644691,-73.89653,40.747173
7786,VTS,CRD,52,11.47,1,-73.782845,40.644382,-73.967339,40.793205
7787,CMT,CRD,52,11.56,1,-74.014359,40.704449,-73.788452,40.65432
7788,VTS,CRD,75,8,1,-73.953995,40.766602,-74.176689,40.693413
7789,CMT,CRD,52,11.56,1,-73.978218,40.76247,-73.789742,40.642982
7790,VTS,CSH,52,0,0,-74.010078,40.738651,-73.783173,40.648548
7791,VTS,CSH,52,0,0,-73.782394,40.64476,-74.008835,40.708473
7792,CMT,CRD,52,11.55,1,-74.016037,40.715069,-73.782768,40.648846
7793,CMT,CSH,76.5,0,0,-73.981987,40.762936,-74.177765,40.695499
7794,VTS,CRD,52,2.17,1,-73.790749,40.646687,-74.009933,40.711582
7795,CMT,CRD,52,8.8,1,-73.790649,40.646023,-73.954216,40.777985
7796,VTS,CSH,59.5,0,0,-73.790314,40.644196,-73.976074,40.647053
7797,VTS,CRD,71.5,12,1,-73.789772,40.646931,-73.983994,40.66021
7798,VTS,CRD,55.5,11.2,1,-73.776749,40.645607,-73.984093,40.69688
7799,VTS,CRD,52,13,1,-73.777641,40.646713,-74.003914,40.707706
7800,VTS,CSH,52,0,0,-73.789993,40.643761,-73.971077,40.79866
7801,CMT,CSH,87,0,0,-73.863396,40.769016,-74.18235,40.537716
7802,VTS,CRD,52,8,1,-73.788734,40.642372,-74.014236,40.707211
7803,CMT,CRD,57,10,1,-73.790337,40.643822,-73.995842,40.690666
7804,CMT,CSH,52,0,0,-73.776901,40.645061,-73.986221,40.759132
7805,VTS,CRD,64.5,16.12,1,-73.788078,40.641483,-73.995689,40.695206
7806,VTS,CRD,52,5,1,-73.978813,40.777275,-73.784264,40.64344
7807,CMT,CRD,52,11.55,1,-73.963516,40.766151,-73.77639,40.645458
7808,CMT,CSH,52,0,0,-73.96595,40.752563,-73.784988,40.643135
7809,VTS,CRD,52,15.6,1,-73.981888,40.762012,-73.782547,40.644115
7810,CMT,CRD,53.5,10.8,1,-73.790085,40.647034,-73.996735,40.683411
7811,VTS,CRD,90,0,0,-73.788643,40.641933,-74.054893,40.787048
7812,VTS,CSH,51,0,0,-73.789124,40.647156,-73.95311,40.698399
7813,VTS,CSH,52,0,0,-73.790733,40.64307,-73.984406,40.76178
7814,VTS,CRD,52,10.4,1,-73.790459,40.646763,-73.951401,40.770119
7815,VTS,CRD,52,15.6,1,-73.941055,40.844181,-73.782433,40.644173
7816,VTS,CSH,73.5,0,0,-73.986839,40.761269,-73.713242,41.023201
7817,CMT,CRD,52,10.5,1,-73.788963,40.647213,-73.989639,40.733818
7818,CMT,CRD,52,7,1,-73.788742,40.641319,-73.962769,40.775383
7819,CMT,CSH,51.5,0,0,-73.783524,40.648659,-73.953354,40.737503
7820,VTS,CRD,52,15.6,1,-73.988281,40.759361,-73.78286,40.643951
7821,CMT,CSH,60,0,0,-73.790359,40.643852,-73.962654,40.653728
7822,VTS,CSH,55,0,0,-73.97789,40.752731,-73.780792,40.911621
7823,CMT,CSH,52.5,0,0,-73.782555,40.644527,-73.941116,40.755672
7824,VTS,CRD,52,2.7,1,-73.78112,40.645031,-73.966461,40.773331
7825,CMT,CRD,52,10.5,1,-73.785179,40.648502,-73.976776,40.779118
7826,VTS,CRD,52,12.7,1,-73.789795,40.647003,-73.985855,40.780392
7827,CMT,CSH,79.5,0,0,-73.975227,40.757973,-74.177155,40.69125
7828,VTS,CRD,52,7,1,-74.005791,40.717892,-73.789238,40.642452
7829,CMT,CRD,52,11.55,1,-73.788139,40.641434,-73.974533,40.758228
7830,VTS,CSH,82,0,0,-73.97506,40.765179,-74.177628,40.695278
7831,CMT,CSH,67.5,0,0,-73.776695,40.64539,-73.997002,40.684669
7832,VTS,CRD,52,5,1,-73.777122,40.646416,-74.004852,40.708519
7833,CMT,CSH,2.5,0,0,-73.974983,40.76096,-73.872337,40.774212
7834,VTS,CSH,62,0,0,-73.984604,40.748669,-73.941528,40.619473
7835,VTS,CRD,114,23.87,1,-73.88736,40.767029,-73.764549,41.032143
7836,VTS,CRD,52,11.47,1,-73.781799,40.644711,-73.978432,40.784039
7837,CMT,CRD,52,11.46,1,-73.776711,40.645348,-73.977242,40.782722
7838,VTS,CRD,52,10.4,1,-73.966881,40.788692,-73.778313,40.644978
7839,VTS,CRD,52,7,1,-73.96981,40.761772,-73.793755,40.66468
7840,VTS,CRD,52,11.57,1,-73.981964,40.769951,-73.781387,40.647884
7841,CMT,CSH,52,0,0,-73.785675,40.648235,-73.981468,40.78035
7842,VTS,CSH,52,0,0,-73.982269,40.761646,-73.782181,40.648724
7843,VTS,CRD,68,17,1,-73.972214,40.762192,-74.237503,40.730968
7844,VTS,CRD,52,5,1,-73.976303,40.780697,-73.781914,40.644241
7845,VTS,CRD,78,12,1,-73.958572,40.780956,-74.177254,40.695118
7846,VTS,CRD,52,10.4,1,-73.993324,40.72224,-73.794205,40.644611
7847,VTS,CSH,52,0,0,-73.781113,40.644997,-74.0047,40.722847
7848,VTS,CSH,78.5,0,0,-73.789284,40.645245,-74.005325,40.722843
7849,CMT,NOC,51.5,0,0,-73.788956,40.646732,-73.976486,40.677616
7850,VTS,CSH,52,0,0,-73.968376,40.750965,-73.783264,40.648796
7851,CMT,CSH,71.5,0,0,-73.782845,40.644379,-73.957642,40.578148
7852,VTS,CRD,52,13,1,-73.788101,40.641487,-73.953941,40.741554
7853,CMT,CRD,52,10,1,-73.964676,40.755955,-73.782242,40.6488
7854,CMT,CSH,87.5,0,0,-73.96579,40.762066,-73.661667,40.664314
7855,VTS,CSH,68.5,0,0,-73.781715,40.644806,-73.868324,40.86742
7856,VTS,CRD,52,10.4,1,-73.786797,40.645157,-73.978409,40.764744
7857,CMT,CRD,52,14.45,1,-73.781792,40.644833,-73.965591,40.805561
7858,CMT,CRD,52,10.5,1,-73.776833,40.645992,-74.009575,40.711697
7859,CMT,CRD,52,12,1,-74.002098,40.730495,-73.783127,40.643875
7860,VTS,CSH,52,0,0,-73.781921,40.644726,-73.988327,40.718388
7861,CMT,CRD,52,15.75,1,-73.923714,40.748486,-73.789223,40.641747
7862,CMT,CRD,52,14.45,1,-73.776657,40.645321,-73.971352,40.800602
7863,CMT,CSH,93.5,0,0,-73.863121,40.77071,-73.848816,41.067486
7864,VTS,CRD,52,13,1,-73.776794,40.64595,-74.001625,40.707897
7865,VTS,CSH,52,0,0,-74.007401,40.707508,-73.788895,40.641582
7866,VTS,CRD,52,8,1,-74.014732,40.709614,-73.776299,40.645512
7867,VTS,CSH,57.5,0,0,-73.790108,40.646671,-73.983521,40.644012
7868,VTS,CRD,52,10.4,1,-73.79097,40.646042,-73.967468,40.802952
7869,CMT,CRD,52,7,1,-74.007454,40.704681,-73.78907,40.641621
7870,VTS,CRD,52,10,1,-73.788879,40.641598,-73.964333,40.804096
7871,VTS,CRD,72.5,17.5,1,-73.97226,40.756271,-74.177391,40.690842
7872,CMT,CRD,71.5,15,1,-74.006889,40.751381,-74.178131,40.695663
7873,CMT,CSH,54,0,0,-73.777023,40.645332,-73.974319,40.61441
7874,VTS,CRD,64,10,1,-73.95163,40.781918,-73.952278,40.781181
7875,VTS,CRD,52,11.47,1,-73.78019,40.645527,-73.98909,40.774384
7876,CMT,CSH,69.5,0,0,-73.776756,40.645245,-73.975304,40.657967
7877,CMT,CSH,2.5,0,0,-73.991486,40.744469,-73.964561,40.757824
7878,CMT,CRD,52,11.56,1,-73.969704,40.800282,-73.782837,40.648846
7879,VTS,CRD,52,14.33,1,-73.787956,40.647457,-73.958099,40.789875
7880,VTS,CRD,52,10.4,1,-73.776749,40.645409,-73.978416,40.762627
7881,VTS,CSH,52,0,0,-73.986877,40.745926,-73.786957,40.647114
7882,VTS,CRD,52,8,1,-73.985909,40.758427,-73.776398,40.645271
7883,VTS,CRD,52,10,1,-73.776825,40.645916,-73.995537,40.726665
7884,VTS,CRD,52,13,1,-73.99102,40.745247,-73.777718,40.644695
7885,VTS,CRD,52,10.4,1,-73.791016,40.645962,-73.983604,40.776886
7886,VTS,CSH,52,0,0,-73.948212,40.788036,-73.78241,40.644119
7887,CMT,CRD,52,5.2,1,-73.781891,40.644726,-73.950104,40.77998
7888,CMT,CRD,52,11.55,1,-73.776878,40.645142,-73.947083,40.784309
7889,VTS,CRD,73.5,14.7,1,-73.774727,40.717644,-73.896286,40.903934
7890,VTS,CSH,52,0,0,-73.789764,40.644299,-74.000198,40.727055
7891,VTS,CRD,52,23,1,-74.010155,40.711365,-73.78923,40.641762
7892,CMT,CRD,52,11.56,1,-73.783699,40.648613,-73.990295,40.714767
7893,CMT,CRD,72.5,17.21,1,-73.972679,40.787216,-74.176918,40.694744
7894,CMT,CRD,57.5,7,1,-73.975296,40.762405,-74.132133,40.600727
7895,VTS,CRD,52,15.6,1,-73.791252,40.645645,-74.015366,40.70837
7896,CMT,CSH,58.5,0,0,-73.776787,40.645351,-74.0327,40.632603
7897,CMT,CRD,52,10,1,-73.782616,40.644489,-73.978508,40.778217
7898,VTS,CSH,52,0,0,-73.781197,40.645012,-73.959412,40.799068
7899,VTS,CSH,52,0,0,-73.965569,40.806072,-73.790123,40.646835
7900,VTS,CRD,52,10.4,1,-73.77697,40.64632,-74.004417,40.721806
7901,VTS,CRD,52,9,1,-73.78894,40.642166,-73.976089,40.777184
7902,CMT,CSH,52,0,0,-73.777443,40.646667,-73.985458,40.768692
7903,VTS,CRD,52,10.4,1,-73.982048,40.762142,-73.788467,40.641518
7904,CMT,CRD,65,20.45,1,-73.959213,40.774555,-74.168915,40.620491
7905,CMT,CSH,69.5,0,0,-73.991058,40.760769,-74.20295,40.554802
7906,CMT,CSH,52,0,0,-73.77681,40.645351,-73.984787,40.768589
7907,VTS,CSH,52,0,0,-73.789467,40.647316,-73.980141,40.72654
7908,VTS,CSH,52,0,0,-73.972107,40.755508,-73.782455,40.648815
7909,CMT,CRD,52,11.55,1,-73.781754,40.644783,-73.939339,40.852547
7910,CMT,CRD,52,11.55,1,-73.776802,40.645798,-73.999153,40.719971
7911,VTS,CRD,53,13.38,1,-73.788872,40.647678,-73.970245,40.678886
7912,VTS,CSH,52,0,0,-73.788368,40.64468,-73.958351,40.789841
7913,VTS,CRD,52,13,1,-73.788986,40.641491,-74.012634,40.714741
7914,CMT,CRD,52,11.55,1,-73.776787,40.645355,-74.008171,40.738159
7915,CMT,CSH,62.5,0,0,-73.783669,40.648701,-73.997063,40.680447
7916,CMT,CRD,52.5,5,1,-73.776939,40.646187,-73.988503,40.693661
7917,CMT,CSH,200,0,0,-73.814613,40.69902,-73.923531,41.290943
7918,VTS,CRD,52,7,1,-73.969017,40.78614,-73.783363,40.643726
7919,VTS,CRD,52,10.4,1,-73.96051,40.778847,-73.776924,40.644684
7920,VTS,CSH,52,0,0,-73.789841,40.646626,-73.986603,40.746838
7921,CMT,CSH,52,0,0,-73.983109,40.769501,-73.782524,40.64415
7922,VTS,CSH,76.5,0,0,-73.961533,40.805527,-74.178009,40.690186
7923,VTS,CSH,69,0,0,-73.789955,40.644009,-74.089928,40.626476
7924,CMT,CRD,75,4.5,1,-73.789223,40.641712,-73.991135,40.703335
7925,CMT,CRD,52,9,1,-73.781898,40.644764,-73.949219,40.771381
7926,VTS,CSH,75,0,0,-73.990891,40.763184,-74.178062,40.690777
7927,CMT,CSH,58.5,7,1,-73.785172,40.648521,-73.970642,40.784969
7928,VTS,CRD,52,7.5,1,-73.790405,40.643654,-74.004974,40.73542
7929,CMT,CRD,52,11.45,1,-74.016609,40.708157,-73.777145,40.644604
7930,VTS,CRD,52,5,1,-74.016037,40.709747,-73.777084,40.644653
7931,VTS,CSH,53,0,0,-74.00869,40.707481,-73.902542,40.87978
7932,VTS,CSH,52,0,0,-73.788261,40.647427,-73.963249,40.774136
7933,CMT,CSH,52.5,0,0,-73.972633,40.754978,-73.957443,40.587543
7934,VTS,CRD,52,11.47,1,-73.777031,40.644917,-73.948036,40.774754
7935,VTS,CRD,52,0,0,-73.983246,40.761974,-73.782784,40.644005
7936,CMT,CRD,59,12.1,1,-73.78653,40.641155,-73.96489,40.643658
7937,VTS,CRD,52,5,1,-73.782593,40.644562,-73.962448,40.801609
7938,CMT,CRD,52,15,1,-73.78965,40.646866,-73.974747,40.7831
7939,VTS,CRD,52,7,1,-73.99601,40.738903,-73.779091,40.645123
7940,VTS,CSH,52,0,0,-73.781944,40.644775,-74.005219,40.721634
7941,VTS,CRD,52,13,1,-73.789284,40.647263,-74.01548,40.715561
7942,VTS,CRD,52,8,1,-73.970909,40.798317,-73.776749,40.644775
7943,CMT,CSH,56.5,0,0,-73.788925,40.644173,-73.908646,40.594276
7944,VTS,CRD,52,17.19,1,-73.789879,40.643284,-73.950523,40.786797
7945,VTS,CRD,52,0,0,-73.783363,40.648651,-73.971169,40.786076
7946,VTS,CRD,52,13,1,-74.010666,40.709362,-73.789925,40.643673
7947,VTS,CRD,52,7,1,-73.777084,40.646404,-73.954086,40.741562
7948,VTS,CRD,52,13,1,-73.961433,40.811195,-73.783417,40.646324
7949,VTS,CRD,52,0,0,-73.776665,40.645481,-73.985298,40.770267
7950,CMT,CRD,54,5.5,1,-73.776817,40.645142,-73.968422,40.707199
7951,VTS,CRD,52,5,1,-73.964691,40.766479,-73.782509,40.648746
7952,CMT,CRD,54,5,1,-73.9683,40.757965,-73.766624,40.653206
7953,CMT,CRD,52,14.32,1,-73.978027,40.760197,-73.782372,40.64875
7954,VTS,CSH,52,0,0,-73.78627,40.64529,-73.939819,40.832603
7955,VTS,CRD,52,0,0,-73.782616,40.644508,-73.957497,40.816582
7956,CMT,CRD,52,11.55,1,-73.78981,40.646675,-73.958336,40.784393
7957,VTS,CRD,62.5,10,1,-73.790192,40.646782,-73.987358,40.666328
7958,VTS,CSH,56,0,0,-73.776802,40.645428,-73.968941,40.709766
7959,VTS,CRD,52,10.4,1,-73.787788,40.641579,-73.994514,40.734783
7960,CMT,CRD,52,6,1,-73.782326,40.644691,-73.9832,40.735619
7961,VTS,CRD,105,0,0,-73.806175,40.659996,-74.000946,40.790501
7962,VTS,CRD,52,6,1,-74.010117,40.715237,-73.780769,40.646618
7963,CMT,CRD,77,5,1,-73.896507,40.750397,-74.177078,40.691345
7964,VTS,CRD,52,10.4,1,-73.790321,40.646461,-73.994087,40.746403
7965,VTS,CSH,52,0,0,-73.776657,40.64529,-73.957932,40.789711
7966,CMT,CRD,120,0,0,-73.805031,40.682823,-74.026001,40.754539
7967,CMT,CRD,52,11.56,1,-73.777229,40.646545,-73.927361,40.863865
7968,VTS,CRD,64,12.8,1,-73.989731,40.762466,-73.782936,40.648811
7969,VTS,CRD,52,7,1,-73.789749,40.643211,-73.980179,40.775558
7970,CMT,CRD,52,8,1,-73.970757,40.793312,-73.776299,40.64539
7971,VTS,CRD,52,11.47,1,-73.941879,40.841839,-73.784203,40.643414
7972,CMT,CSH,52,0,0,-73.785713,40.648163,-73.963974,40.774361
7973,CMT,CRD,52,14.45,1,-73.988503,40.76284,-73.789124,40.641674
7974,VTS,CRD,60.5,12.2,1,-73.870911,40.773731,-73.954514,40.581791
7975,VTS,CRD,52,10.4,1,-73.982758,40.777328,-73.789558,40.647095
7976,VTS,CSH,59.5,0,0,-73.990448,40.756329,-73.893448,40.640766
7977,VTS,CRD,54.5,11,1,-73.790352,40.643997,-73.994141,40.693077
7978,CMT,CSH,2.5,0,0,-74.00061,40.742348,-73.959717,40.781235
7979,VTS,CRD,52,11.47,1,-73.980347,40.780106,-73.789207,40.647205
7980,VTS,CSH,73.5,0,0,-73.789833,40.643791,-73.807388,40.931679
7981,VTS,CRD,52,20,1,-73.942947,40.840786,-73.797546,40.64473
7982,CMT,CSH,59.5,0,0,-73.991592,40.729851,-73.928848,40.618717
7983,VTS,CRD,52,11,1,-73.78968,40.643806,-73.978889,40.776588
7984,CMT,CRD,52,11.56,1,-74.003548,40.716049,-73.787483,40.646221
7985,CMT,CSH,52,0,0,-74.007774,40.705379,-73.781998,40.644352
7986,VTS,CRD,52,10.4,1,-73.797318,40.644829,-73.981926,40.778736
7987,VTS,CRD,52,10.4,1,-73.791504,40.645504,-74.017021,40.705883
7988,CMT,CRD,52,11.56,1,-73.790382,40.645214,-73.941803,40.844349
7989,VTS,CRD,52,14.33,1,-73.98233,40.76226,-73.783905,40.643665
7990,CMT,CSH,60,0,0,-73.781807,40.644714,-73.907082,40.877079
7991,VTS,CSH,55,0,0,40.671654,-73.963097,40.646812,-73.790283
7992,CMT,CSH,71,0,0,-73.986855,40.756325,-74.176811,40.694656
7993,VTS,CRD,52,13,1,-73.786415,40.641869,-73.970375,40.799049
7994,CMT,CRD,52,8,1,-73.776794,40.645245,-73.947975,40.834412
7995,CMT,CSH,62,0,0,-73.942856,40.840748,-73.981178,40.625801
7996,CMT,CSH,52,0,0,-73.780838,40.645073,-73.974678,40.761608
7997,CMT,CRD,27,2,1,-73.851524,40.72628,-73.991066,40.751183
7998,CMT,CRD,52,10.5,1,-73.7901,40.646145,-73.978401,40.729576
7999,VTS,CRD,52,10,1,-73.786423,40.640141,-73.972931,40.78598
8000,VTS,CRD,52,13,1,-73.983749,40.721661,-73.782478,40.648724
8001,VTS,CRD,60,0,0,-73.977386,40.779552,-74.186096,40.698856
8002,CMT,CSH,52,0,0,-73.789528,40.646976,-73.984901,40.757076
8003,CMT,CRD,52,12,1,-73.785164,40.648457,-73.98188,40.764011
8004,CMT,CSH,52,0,0,-73.782036,40.644794,-73.97374,40.791328
8005,CMT,CRD,52,8,1,-74.015999,40.717438,-73.776443,40.645145
8006,VTS,CSH,52,0,0,-74.004677,40.707363,-73.785385,40.643166
8007,CMT,CSH,52,0,0,-73.792381,40.659317,-73.990677,40.709961
8008,VTS,CRD,52,10.4,1,-73.790443,40.646191,-74.014931,40.711498
8009,VTS,CRD,58,14.62,1,-73.970802,40.755466,-73.733337,40.694557
8010,CMT,CRD,69.5,30,1,-73.983711,40.761147,-74.177368,40.695091
8011,CMT,CSH,52,0,0,-73.972046,40.782215,-73.787025,40.647469
8012,CMT,CRD,52,11.56,1,-73.982193,40.776939,-73.790581,40.646614
8013,CMT,CSH,67,0,0,-73.99411,40.751122,-73.88047,40.635242
8014,VTS,CRD,52,10.4,1,-73.784996,40.648636,-74.005417,40.707272
8015,VTS,CSH,53,0,0,-73.783302,40.648613,-73.995758,40.695992
8016,CMT,CSH,52,0,0,-73.782417,40.644444,-73.975716,40.7854
8017,CMT,CRD,54.5,13.85,1,-73.783333,40.648563,-73.99128,40.686283
8018,CMT,CSH,52,0,0,-73.783379,40.648659,-73.980095,40.771378
8019,CMT,CRD,62.5,0,0,-73.780571,40.646152,-73.985291,40.67028
8020,VTS,CRD,67,13.4,1,-73.94722,40.753418,-73.96331,40.862888
8021,CMT,CRD,52,8,1,-73.782135,40.644802,-73.970154,40.788998
8022,VTS,CRD,52,10.4,1,-73.786308,40.644547,-73.997864,40.726032
8023,VTS,CRD,52,11.57,1,-73.77832,40.646767,-73.958603,40.769722
8024,CMT,CRD,52,13.12,1,-73.776764,40.645134,-73.923126,40.827126
8025,VTS,CRD,52,8,1,-73.781876,40.644463,-73.956444,40.772221
8026,VTS,CRD,68.5,1,1,-73.789604,40.646385,-73.909996,40.82093
8027,VTS,CRD,52,4,1,-73.777077,40.646393,-74.016724,40.708954
8028,VTS,CRD,70,0.5,1,-73.991234,40.755566,-73.930321,40.557255
8029,CMT,CRD,52,11.55,1,-73.781082,40.645008,-73.949387,40.824287
8030,CMT,CSH,52,0,0,-73.782478,40.644505,-73.986832,40.728485
8031,VTS,CSH,55.5,0,0,-73.999481,40.743946,-74.185944,40.693966
8032,VTS,CRD,76.5,0,0,-73.965843,40.790253,-74.176682,40.694126
8033,VTS,CRD,52,10.4,1,-73.781242,40.644966,-73.983154,40.766026
8034,VTS,CRD,76,15.2,1,-73.98745,40.757996,-74.183456,40.688236
8035,CMT,CSH,60.5,0,0,-73.78994,40.643875,-73.903648,40.874496
8036,VTS,CRD,52,10.4,1,-73.777359,40.646553,-74.015503,40.708191
8037,CMT,CRD,52,14.45,1,-73.962196,40.758022,-73.782768,40.648861
